file_name,class_id,confidence,point1_x,point1_y,point2_x,point2_y,point3_x,point3_y,point4_x,point4_y
test_216295.json,1,0.369816,79,279,136,279,136,326,79,326
test_216295.json,1,0.800147,210,373,265,373,265,436,210,436
test_218768.json,1,0.647193,182,105,263,105,263,168,182,168
test_218768.json,1,0.853105,325,234,388,234,388,311,325,311
test_201462.json,1,0.767471,230,365,404,365,404,520,230,520
test_201462.json,1,0.789923,103,61,271,61,271,232,103,232
test_210820.json,1,0.776749,398,478,446,478,446,524,398,524
test_210820.json,1,0.856505,400,112,459,112,459,177,400,177
test_218089.json,3,0.885681,176,102,225,102,225,155,176,155
test_218614.json,1,0.812223,245,230,453,230,453,342,245,342
test_218614.json,1,0.868072,122,325,218,325,218,467,122,467
test_215028.json,1,0.46138,296,390,415,390,415,506,296,506
test_217750.json,2,0.920266,186,33,293,33,293,165,186,165
test_205807.json,1,0.775794,34,113,240,113,240,535,34,535
test_205807.json,1,0.7872,229,277,466,277,466,542,229,542
test_212214.json,1,0.858912,306,398,427,398,427,494,306,494
test_204453.json,1,0.658259,405,134,543,134,543,394,405,394
test_204453.json,1,0.827281,265,394,393,394,393,521,265,521
test_216070.json,1,0.590592,355,120,457,120,457,228,355,228
test_216070.json,1,0.611747,171,44,256,44,256,118,171,118
test_216070.json,1,0.86668,89,152,212,152,212,273,89,273
test_208694.json,1,0.86589,105,31,224,31,224,119,105,119
test_213684.json,4,0.85206,406,274,459,274,459,336,406,336
test_213684.json,4,0.859244,55,94,157,94,157,212,55,212
test_215150.json,4,0.808755,348,255,387,255,387,287,348,287
test_214523.json,1,0.597021,263,60,544,60,544,546,263,546
test_215189.json,1,0.894729,31,295,202,295,202,459,31,459
test_213714.json,4,0.262894,355,224,404,224,404,284,355,284
test_213714.json,4,0.844139,189,153,239,153,239,218,189,218
test_213714.json,4,0.878378,236,369,486,369,486,501,236,501
test_200703.json,4,0.842231,292,157,319,157,319,218,292,218
test_205356.json,4,0.852482,212,427,260,427,260,470,212,470
test_203192.json,1,0.872361,38,173,127,173,127,289,38,289
test_219269.json,2,0.854783,105,179,181,179,181,260,105,260
test_219269.json,2,0.873746,5,228,78,228,78,301,5,301
test_216249.json,4,0.866845,50,373,110,373,110,435,50,435
test_219825.json,3,0.83974,128,82,173,82,173,114,128,114
test_200901.json,1,0.818653,312,54,538,54,538,238,312,238
test_219726.json,1,0.867474,177,227,282,227,282,334,177,334
test_219726.json,1,0.878893,253,343,363,343,363,460,253,460
test_214423.json,1,0.834227,285,127,326,127,326,178,285,178
test_215750.json,2,0.922954,345,32,541,32,541,438,345,438
test_217032.json,1,0.780369,61,338,98,338,98,395,61,395
test_202956.json,4,0.881872,391,355,471,355,471,415,391,415
test_204802.json,1,0.850765,414,304,484,304,484,364,414,364
test_205344.json,4,0.775107,412,198,540,198,540,352,412,352
test_219934.json,4,0.821769,209,40,264,40,264,69,209,69
test_219082.json,3,0.880398,446,113,494,113,494,179,446,179
test_217748.json,1,0.784906,232,111,306,111,306,187,232,187
test_217748.json,1,0.852891,330,441,414,441,414,514,330,514
test_203387.json,1,0.688818,176,505,247,505,247,543,176,543
test_213285.json,1,0.542847,130,184,308,184,308,319,130,319
test_212595.json,2,0.882939,39,31,404,31,404,278,39,278
test_211184.json,4,0.780049,425,399,543,399,543,445,425,445
test_213013.json,3,0.693238,73,53,182,53,182,278,73,278
test_213013.json,3,0.747773,31,342,258,342,258,541,31,541
test_218964.json,1,0.854622,31,190,118,190,118,321,31,321
test_203243.json,2,0.943348,284,340,439,340,439,502,284,502
test_202539.json,2,0.825984,422,207,474,207,474,281,422,281
test_203493.json,4,0.871299,143,278,176,278,176,303,143,303
test_208847.json,1,0.650202,376,383,440,383,440,452,376,452
test_208847.json,1,0.685519,459,370,524,370,524,441,459,441
test_214915.json,4,0.831958,506,144,531,144,531,212,506,212
test_214915.json,1,0.876993,363,37,547,37,547,245,363,245
test_218147.json,1,0.77891,354,256,522,256,522,379,354,379
test_211584.json,4,0.432921,173,223,273,223,273,297,173,297
test_211584.json,4,0.846107,44,137,153,137,153,302,44,302
test_210370.json,4,0.733133,277,184,348,184,348,262,277,262
test_210370.json,4,0.749747,346,125,457,125,457,228,346,228
test_204852.json,1,0.695665,397,33,509,33,509,162,397,162
test_204852.json,1,0.89912,32,143,116,143,116,269,32,269
test_213493.json,4,0.799782,286,142,358,142,358,210,286,210
test_220092.json,1,0.720837,200,37,275,37,275,88,200,88
test_208215.json,1,0.373829,91,71,253,71,253,220,91,220
test_208215.json,1,0.859382,188,423,391,423,391,543,188,543
test_205511.json,4,0.484955,37,184,63,184,63,214,37,214
test_201548.json,2,0.91658,286,130,389,130,389,227,286,227
test_210857.json,3,0.841725,120,32,222,32,222,90,120,90
test_211342.json,3,0.848621,94,313,197,313,197,356,94,356
test_214824.json,1,0.823401,385,312,485,312,485,419,385,419
test_214824.json,1,0.866626,209,432,335,432,335,541,209,541
test_205737.json,2,0.918033,0,133,79,133,79,273,0,273
test_202755.json,4,0.855637,268,36,401,36,401,149,268,149
test_206896.json,2,0.878546,362,343,444,343,444,392,362,392
test_206896.json,2,0.884822,48,281,91,281,91,351,48,351
test_200080.json,4,0.20742,447,111,481,111,481,161,447,161
test_200080.json,4,0.374737,455,132,482,132,482,222,455,222
test_200080.json,4,0.735048,402,187,484,187,484,286,402,286
test_209561.json,1,0.796277,250,282,307,282,307,342,250,342
test_209561.json,1,0.849327,144,287,197,287,197,342,144,342
test_202665.json,2,0.92664,243,87,516,87,516,529,243,529
test_214393.json,3,0.849553,0,192,110,192,110,317,0,317
test_212793.json,4,0.879981,31,175,170,175,170,419,31,419
test_215202.json,1,0.889907,94,337,248,337,248,495,94,495
test_207163.json,4,0.801324,283,230,324,230,324,273,283,273
test_207163.json,4,0.83287,419,190,476,190,476,266,419,266
test_207237.json,3,0.804883,82,208,140,208,140,292,82,292
test_207237.json,3,0.821775,187,121,247,121,247,187,187,187
test_206654.json,4,0.330207,207,397,265,397,265,477,207,477
test_206654.json,4,0.837924,217,85,441,85,441,277,217,277
test_209084.json,1,0.708274,36,320,156,320,156,436,36,436
test_209086.json,1,0.772798,62,104,159,104,159,205,62,205
test_209086.json,1,0.844638,424,380,511,380,511,468,424,468
test_207690.json,4,0.837446,413,410,455,410,455,474,413,474
test_207690.json,1,0.839226,241,357,342,357,342,464,241,464
test_208310.json,3,0.737874,111,473,146,473,146,510,111,510
test_208310.json,3,0.80893,397,282,447,282,447,324,397,324
test_216437.json,4,0.611216,462,355,505,355,505,388,462,388
test_216437.json,4,0.749719,365,365,390,365,390,388,365,388
test_213106.json,3,0.904619,186,63,223,63,223,147,186,147
test_214206.json,1,0.75084,279,83,463,83,463,220,279,220
test_214206.json,1,0.835988,64,362,166,362,166,463,64,463
test_219717.json,1,0.749155,469,134,543,134,543,254,469,254
test_219717.json,1,0.79576,374,116,449,116,449,192,374,192
test_211739.json,2,0.271827,58,166,235,166,235,270,58,270
test_211739.json,2,0.282979,34,59,184,59,184,189,34,189
test_211739.json,2,0.645039,272,395,428,395,428,541,272,541
test_208861.json,2,0.861149,321,287,386,287,386,346,321,346
test_208861.json,2,0.862676,228,371,276,371,276,440,228,440
test_206152.json,1,0.887033,173,340,350,340,350,539,173,539
test_212746.json,2,0.933175,341,358,444,358,444,481,341,481
test_202693.json,4,0.78336,349,200,456,200,456,301,349,301
test_201155.json,1,0.811522,368,68,530,68,530,227,368,227
test_201155.json,1,0.88602,427,236,543,236,543,374,427,374
test_202429.json,1,0.241198,129,31,535,31,535,255,129,255
test_204941.json,3,0.371122,337,364,382,364,382,398,337,398
test_204941.json,3,0.856194,47,261,99,261,99,320,47,320
test_212478.json,1,0.874497,188,195,321,195,321,342,188,342
test_205441.json,3,0.894945,151,72,208,72,208,196,151,196
test_216680.json,4,0.597309,478,466,493,466,493,490,478,490
test_219129.json,3,0.878245,341,299,468,299,468,386,341,386
test_211413.json,2,0.443077,300,290,542,290,542,432,300,432
test_211413.json,2,0.520807,212,493,297,493,297,543,212,543
test_211413.json,3,0.662161,298,294,542,294,542,429,298,429
test_211413.json,2,0.873119,196,319,247,319,247,393,196,393
test_204539.json,1,0.844393,283,161,361,161,361,238,283,238
test_213528.json,4,0.882581,270,463,396,463,396,543,270,543
test_216426.json,1,0.854657,413,391,490,391,490,454,413,454
test_218773.json,1,0.842928,341,169,414,169,414,237,341,237
test_218773.json,1,0.861618,297,276,389,276,389,358,297,358
test_203248.json,4,0.804797,329,179,353,179,353,203,329,203
test_217111.json,1,0.734134,93,99,475,99,475,260,93,260
test_206557.json,4,0.886719,238,337,294,337,294,393,238,393
test_206754.json,4,0.83672,243,463,492,463,492,543,243,543
test_216490.json,1,0.833129,132,346,242,346,242,483,132,483
test_206534.json,1,0.795833,72,107,194,107,194,213,72,213
test_206534.json,1,0.837008,421,288,543,288,543,448,421,448
test_209654.json,1,0.203684,0,506,115,506,115,575,0,575
test_209654.json,1,0.700698,329,233,410,233,410,324,329,324
test_209654.json,1,0.710392,57,68,139,68,139,140,57,140
test_209654.json,1,0.717055,313,184,398,184,398,265,313,265
test_210838.json,1,0.865877,261,350,354,350,354,440,261,440
test_205881.json,2,0.939042,66,341,274,341,274,540,66,540
test_207449.json,1,0.838168,436,381,541,381,541,459,436,459
test_203376.json,2,0.869287,208,354,278,354,278,416,208,416
test_209625.json,1,0.823111,175,433,280,433,280,524,175,524
test_208960.json,1,0.860317,293,31,492,31,492,256,293,256
test_211217.json,1,0.618106,158,473,298,473,298,541,158,541
test_211217.json,1,0.906608,62,31,241,31,241,202,62,202
test_208020.json,1,0.365488,222,32,433,32,433,155,222,155
test_208020.json,1,0.617555,317,56,425,56,425,144,317,144
test_201769.json,3,0.843349,344,230,381,230,381,281,344,281
test_220806.json,4,0.849998,223,70,334,70,334,184,223,184
test_205515.json,1,0.630971,169,31,543,31,543,510,169,510
test_212311.json,1,0.752245,161,73,500,73,500,251,161,251
test_212311.json,1,0.854289,223,252,328,252,328,343,223,343
test_210698.json,1,0.784224,418,265,481,265,481,326,418,326
test_210698.json,1,0.835304,97,208,167,208,167,281,97,281
test_210698.json,1,0.880025,162,242,272,242,272,351,162,351
test_202751.json,1,0.856381,239,292,271,292,271,320,239,320
test_205005.json,3,0.8643,411,358,455,358,455,420,411,420
test_205005.json,3,0.884281,217,255,268,255,268,304,217,304
test_213432.json,1,0.791935,87,115,195,115,195,252,87,252
test_213149.json,1,0.866221,56,281,139,281,139,371,56,371
test_213743.json,1,0.7679,237,32,371,32,371,79,237,79
test_213371.json,1,0.88816,255,143,338,143,338,235,255,235
test_213371.json,1,0.888789,137,153,282,153,282,361,137,361
test_211473.json,1,0.899705,420,360,504,360,504,445,420,445
test_203928.json,1,0.570399,31,43,277,43,277,550,31,550
test_203928.json,1,0.641351,278,48,538,48,538,489,278,489
test_216791.json,4,0.855904,140,288,211,288,211,344,140,344
test_206131.json,4,0.752074,299,90,387,90,387,178,299,178
test_206131.json,4,0.753667,158,44,254,44,254,118,158,118
test_212670.json,4,0.763331,342,73,381,73,381,112,342,112
test_212670.json,4,0.81745,185,107,285,107,285,177,185,177
test_216641.json,1,0.236978,153,287,222,287,222,317,153,317
test_216641.json,1,0.848704,311,289,384,289,384,369,311,369
test_219371.json,1,0.827381,190,33,319,33,319,148,190,148
test_219371.json,2,0.847782,328,184,428,184,428,252,328,252
test_205791.json,4,0.623944,363,289,398,289,398,373,363,373
test_220670.json,1,0.873226,354,284,401,284,401,334,354,334
test_220670.json,1,0.877261,294,292,339,292,339,337,294,337
test_204930.json,1,0.847512,230,468,346,468,346,542,230,542
test_204930.json,1,0.872084,185,136,285,136,285,243,185,243
test_205163.json,4,0.817804,40,171,115,171,115,223,40,223
test_201698.json,1,0.83833,397,396,503,396,503,481,397,481
test_201698.json,1,0.850122,242,438,365,438,365,535,242,535
test_204155.json,1,0.374484,395,275,461,275,461,335,395,335
test_204155.json,1,0.842249,302,109,364,109,364,175,302,175
test_204155.json,1,0.849541,98,161,167,161,167,234,98,234
test_214438.json,1,0.286093,27,29,548,29,548,542,27,542
test_202452.json,4,0.861526,127,236,273,236,273,432,127,432
test_215047.json,1,0.774129,38,127,185,127,185,243,38,243
test_215996.json,1,0.898027,31,184,134,184,134,337,31,337
test_206115.json,4,0.833278,342,297,491,297,491,420,342,420
test_202676.json,1,0.849761,242,102,315,102,315,171,242,171
test_209883.json,4,0.750839,407,175,503,175,503,276,407,276
test_209883.json,4,0.788552,159,107,212,107,212,200,159,200
test_214486.json,4,0.885707,229,313,338,313,338,463,229,463
test_202328.json,3,0.859829,201,320,245,320,245,362,201,362
test_202328.json,3,0.880857,296,214,349,214,349,369,296,369
test_205779.json,1,0.58214,245,47,308,47,308,111,245,111
test_205779.json,1,0.770682,198,148,299,148,299,248,198,248
test_205779.json,1,0.878993,103,301,238,301,238,423,103,423
test_213360.json,2,0.889103,280,275,363,275,363,347,280,347
test_200881.json,1,0.86467,301,55,543,55,543,279,301,279
test_213012.json,3,0.483982,46,319,112,319,112,402,46,402
test_213012.json,1,0.695472,40,163,208,163,208,358,40,358
test_208383.json,1,0.837635,409,317,460,317,460,366,409,366
test_218094.json,2,0.234955,182,54,241,54,241,107,182,107
test_218094.json,2,0.310901,32,191,61,191,61,271,32,271
test_218094.json,2,0.917141,125,84,216,84,216,203,125,203
test_213311.json,1,0.725067,96,145,188,145,188,229,96,229
test_210617.json,4,0.895442,229,162,270,162,270,235,229,235
test_203957.json,1,0.554221,64,285,274,285,274,457,64,457
test_203957.json,1,0.742939,324,298,450,298,450,407,324,407
test_217534.json,1,0.827952,453,319,537,319,537,470,453,470
test_217534.json,1,0.831936,148,428,335,428,335,543,148,543
test_206487.json,1,0.799374,297,64,529,64,529,436,297,436
test_213609.json,4,0.697345,266,266,413,266,413,331,266,331
test_213609.json,4,0.782445,518,300,543,300,543,402,518,402
test_204003.json,1,0.832844,420,293,527,293,527,401,420,401
test_218066.json,4,0.84053,214,172,391,172,391,251,214,251
test_210269.json,3,0.882362,214,358,332,358,332,454,214,454
test_203169.json,3,0.797,218,32,306,32,306,63,218,63
test_203169.json,3,0.89253,328,390,391,390,391,478,328,478
test_204762.json,1,0.233363,1,498,113,498,113,575,1,575
test_204762.json,1,0.714266,124,203,321,203,321,409,124,409
test_204762.json,1,0.869517,188,141,295,141,295,250,188,250
test_215896.json,1,0.773163,31,86,187,86,187,248,31,248
test_217954.json,2,0.249445,378,34,501,34,501,159,378,159
test_217954.json,1,0.715847,57,442,180,442,180,524,57,524
test_217954.json,1,0.76401,193,474,270,474,270,531,193,531
test_211702.json,1,0.816941,286,115,430,115,430,224,286,224
test_216809.json,4,0.462968,113,272,138,272,138,302,113,302
test_216809.json,4,0.81064,114,272,171,272,171,304,114,304
test_205316.json,2,0.885889,427,202,528,202,528,298,427,298
test_206885.json,2,0.401769,362,43,543,43,543,449,362,449
test_206885.json,2,0.918069,135,163,381,163,381,398,135,398
test_208386.json,4,0.349229,230,137,320,137,320,242,230,242
test_220168.json,3,0.893472,126,29,188,29,188,151,126,151
test_217187.json,2,0.902031,369,394,423,394,423,446,369,446
test_207456.json,4,0.412585,73,414,162,414,162,471,73,471
test_207456.json,4,0.759051,193,314,306,314,306,461,193,461
test_213203.json,4,0.79537,240,45,411,45,411,211,240,211
test_213414.json,1,0.390889,31,31,544,31,544,541,31,541
test_202667.json,1,0.810378,187,328,277,328,277,427,187,427
test_217273.json,4,0.369973,399,384,507,384,507,445,399,445
test_217273.json,4,0.821422,341,94,480,94,480,242,341,242
test_214664.json,1,0.294138,381,161,541,161,541,429,381,429
test_218693.json,1,0.744061,31,32,371,32,371,305,31,305
test_203822.json,4,0.886417,371,454,451,454,451,535,371,535
test_201632.json,1,0.822199,301,382,436,382,436,534,301,534
test_201632.json,1,0.822507,196,200,313,200,313,324,196,324
test_208364.json,3,0.657206,265,440,436,440,436,506,265,506
test_201964.json,1,0.814552,374,109,477,109,477,214,374,214
test_210283.json,1,0.285938,81,427,190,427,190,526,81,526
test_204371.json,1,0.845638,55,151,145,151,145,240,55,240
test_202760.json,1,0.87221,257,169,398,169,398,312,257,312
test_202760.json,1,0.891412,35,169,264,169,264,387,35,387
test_206399.json,2,0.897557,31,31,405,31,405,274,31,274
test_203476.json,1,0.869542,31,127,109,127,109,229,31,229
test_208702.json,3,0.829912,235,52,284,52,284,114,235,114
test_208702.json,3,0.838757,31,344,65,344,65,409,31,409
test_218427.json,4,0.836759,397,191,524,191,524,333,397,333
test_210553.json,3,0.899324,238,387,299,387,299,439,238,439
test_218426.json,1,0.722863,292,288,543,288,543,540,292,540
test_218426.json,1,0.853708,374,76,543,76,543,277,374,277
test_202343.json,3,0.820988,69,256,118,256,118,321,69,321
test_202343.json,3,0.852177,86,464,147,464,147,508,86,508
test_201223.json,1,0.815869,225,261,352,261,352,407,225,407
test_201223.json,1,0.841042,313,31,476,31,476,168,313,168
test_210201.json,4,0.226608,271,218,312,218,312,260,271,260
test_210201.json,4,0.25673,225,204,314,204,314,260,225,260
test_210201.json,4,0.838853,283,334,429,334,429,444,283,444
test_202367.json,3,0.887201,288,252,377,252,377,320,288,320
test_200780.json,1,0.879706,301,335,359,335,359,398,301,398
test_203861.json,4,0.816868,300,99,395,99,395,224,300,224
test_200748.json,4,0.648087,402,337,519,337,519,454,402,454
test_200748.json,4,0.800949,34,214,145,214,145,347,34,347
test_204509.json,4,0.881417,132,404,211,404,211,483,132,483
test_215565.json,1,0.795344,118,54,475,54,475,215,118,215
test_204139.json,1,0.458117,306,32,542,32,542,431,306,431
test_202983.json,2,0.586677,178,287,437,287,437,540,178,540
test_212315.json,2,0.927905,244,91,320,91,320,203,244,203
test_206211.json,1,0.856178,126,211,252,211,252,347,126,347
test_208706.json,2,0.433438,229,61,310,61,310,203,229,203
test_208706.json,1,0.819755,213,209,291,209,291,278,213,278
test_214979.json,2,0.669437,139,87,544,87,544,543,139,543
test_201234.json,1,0.62544,336,239,399,239,399,311,336,311
test_201234.json,1,0.695023,356,323,471,323,471,427,356,427
test_201234.json,1,0.818267,99,267,246,267,246,430,99,430
test_207997.json,1,0.872622,106,251,147,251,147,288,106,288
test_207997.json,4,0.873221,164,288,227,288,227,346,164,346
test_204255.json,1,0.696021,324,382,471,382,471,535,324,535
test_204255.json,1,0.80654,160,398,329,398,329,541,160,541
test_213336.json,1,0.725182,297,349,404,349,404,473,297,473
test_213336.json,1,0.828246,102,321,227,321,227,450,102,450
test_200133.json,4,0.278359,349,42,457,42,457,126,349,126
test_200133.json,4,0.858428,427,170,544,170,544,316,427,316
test_219773.json,4,0.82176,143,274,189,274,189,320,143,320
test_220235.json,4,0.554626,138,312,181,312,181,352,138,352
test_220235.json,4,0.805468,345,449,408,449,408,504,345,504
test_204024.json,4,0.85356,467,374,506,374,506,448,467,448
test_204824.json,1,0.392527,181,31,542,31,542,543,181,543
test_214882.json,1,0.823264,32,247,122,247,122,405,32,405
test_214882.json,1,0.884599,79,31,266,31,266,136,79,136
test_203274.json,1,0.852572,109,101,454,101,454,452,109,452
test_208090.json,1,0.296551,1,501,113,501,113,575,1,575
test_208090.json,3,0.824044,429,82,512,82,512,165,429,165
test_219956.json,4,0.801331,93,94,270,94,270,321,93,321
test_203969.json,4,0.473355,466,249,485,249,485,273,466,273
test_203969.json,4,0.63263,336,317,456,317,456,441,336,441
test_214388.json,4,0.828632,43,203,94,203,94,252,43,252
test_213270.json,4,0.898067,225,260,284,260,284,353,225,353
test_216071.json,2,0.680624,86,35,250,35,250,168,86,168
test_216071.json,2,0.881936,48,180,117,180,117,276,48,276
test_206222.json,1,0.845764,302,213,395,213,395,346,302,346
test_219096.json,4,0.231837,477,210,509,210,509,257,477,257
test_219096.json,4,0.271299,341,393,364,393,364,411,341,411
test_215444.json,1,0.734928,119,306,535,306,535,541,119,541
test_215444.json,4,0.872259,318,333,423,333,423,364,318,364
test_217529.json,2,0.738918,237,450,318,450,318,507,237,507
test_217529.json,2,0.822051,240,186,304,186,304,251,240,251
test_217529.json,2,0.871289,436,356,535,356,535,457,436,457
test_200608.json,1,0.854907,281,421,334,421,334,478,281,478
test_200608.json,1,0.883999,401,387,491,387,491,492,401,492
test_202442.json,2,0.68746,67,28,214,28,214,114,67,114
test_202442.json,1,0.749148,103,40,180,40,180,95,103,95
test_218909.json,4,0.553241,125,490,157,490,157,521,125,521
test_218909.json,4,0.715782,501,216,537,216,537,273,501,273
test_218909.json,4,0.85959,262,114,350,114,350,205,262,205
test_200131.json,4,0.261453,66,144,106,144,106,199,66,199
test_200131.json,1,0.893179,33,32,220,32,220,208,33,208
test_200131.json,1,0.899746,372,31,514,31,514,202,372,202
test_217222.json,1,0.471167,158,495,274,495,274,543,158,543
test_217222.json,1,0.606801,497,126,544,126,544,216,497,216
test_217222.json,1,0.817477,184,311,286,311,286,421,184,421
test_211659.json,1,0.335811,338,129,508,129,508,369,338,369
test_216799.json,2,0.920502,131,323,240,323,240,428,131,428
test_204066.json,2,0.876958,327,104,421,104,421,175,327,175
test_201637.json,2,0.919213,175,261,261,261,261,351,175,351
test_205876.json,1,0.83412,435,82,515,82,515,162,435,162
test_206386.json,1,0.848923,298,257,382,257,382,331,298,331
test_206386.json,1,0.853923,352,129,452,129,452,223,352,223
test_205609.json,4,0.89092,294,68,420,68,420,146,294,146
test_215689.json,4,0.725551,440,324,512,324,512,486,440,486
test_215689.json,4,0.898909,75,177,267,177,267,472,75,472
test_202984.json,1,0.854756,238,297,341,297,341,371,238,371
test_202984.json,4,0.864057,201,245,245,245,245,314,201,314
test_205402.json,1,0.772909,220,58,324,58,324,159,220,159
test_208936.json,1,0.344521,378,30,540,30,540,171,378,171
test_208936.json,1,0.732942,112,328,280,328,280,499,112,499
test_208936.json,1,0.861348,390,263,513,263,513,416,390,416
test_207264.json,2,0.906099,161,220,240,220,240,294,161,294
test_219276.json,2,0.912014,79,69,153,69,153,154,79,154
test_205268.json,1,0.664937,242,31,544,31,544,473,242,473
test_208321.json,3,0.903244,498,202,541,202,541,281,498,281
test_213214.json,3,0.809381,88,251,191,251,191,321,88,321
test_213214.json,3,0.899655,38,84,133,84,133,220,38,220
test_201393.json,1,0.436897,59,413,173,413,173,536,59,536
test_201393.json,1,0.770036,419,245,537,245,537,399,419,399
test_211630.json,3,0.882699,215,478,268,478,268,536,215,536
test_220345.json,1,0.850098,345,225,460,225,460,343,345,343
test_220345.json,1,0.856939,198,214,281,214,281,304,198,304
test_209139.json,1,0.824714,279,119,335,119,335,183,279,183
test_209139.json,1,0.851873,229,114,295,114,295,188,229,188
test_209475.json,2,0.912019,369,250,543,250,543,540,369,540
test_210120.json,4,0.307867,200,231,296,231,296,330,200,330
test_210120.json,4,0.90044,116,41,200,41,200,139,116,139
test_200008.json,1,0.468462,444,168,504,168,504,225,444,225
test_200008.json,1,0.821008,327,372,364,372,364,422,327,422
test_217365.json,1,0.67504,252,355,325,355,325,428,252,428
test_217365.json,1,0.849469,190,175,263,175,263,243,190,243
test_216564.json,1,0.486718,154,471,400,471,400,542,154,542
test_216564.json,1,0.55186,390,291,528,291,528,390,390,390
test_216564.json,1,0.751819,287,145,541,145,541,265,287,265
test_216564.json,1,0.851939,367,32,499,32,499,124,367,124
test_208892.json,1,0.47482,208,86,446,86,446,315,208,315
test_213030.json,2,0.924035,162,146,274,146,274,214,162,214
test_207116.json,4,0.26903,284,363,374,363,374,456,284,456
test_207116.json,4,0.782061,167,312,256,312,256,400,167,400
test_207116.json,4,0.845829,291,364,447,364,447,484,291,484
test_211959.json,3,0.804025,32,279,63,279,63,328,32,328
test_201835.json,1,0.773963,172,304,422,304,422,541,172,541
test_209459.json,3,0.879152,271,149,308,149,308,185,271,185
test_220825.json,4,0.876266,306,73,363,73,363,108,306,108
test_205484.json,1,0.899022,81,113,167,113,167,214,81,214
test_205267.json,3,0.723483,250,311,373,311,373,481,250,481
test_215230.json,4,0.884669,165,121,223,121,223,181,165,181
test_217947.json,3,0.37507,192,77,229,77,229,111,192,111
test_217947.json,3,0.879022,184,21,223,21,223,69,184,69
test_217947.json,3,0.887284,142,76,205,76,205,127,142,127
test_220767.json,1,0.660517,318,31,402,31,402,101,318,101
test_220767.json,1,0.763104,406,238,535,238,535,407,406,407
test_220767.json,4,0.82488,222,148,294,148,294,212,222,212
test_220703.json,4,0.865408,179,187,233,187,233,266,179,266
test_220703.json,4,0.878047,191,384,369,384,369,494,191,494
test_202728.json,1,0.867327,373,309,544,309,544,486,373,486
test_201257.json,1,0.817509,308,318,517,318,517,541,308,541
test_206847.json,2,0.708497,237,31,542,31,542,256,237,256
test_206847.json,1,0.788085,281,101,472,101,472,250,281,250
test_210161.json,1,0.903522,282,117,541,117,541,297,282,297
test_200966.json,3,0.809394,143,250,194,250,194,297,143,297
test_213095.json,2,0.816256,91,110,230,110,230,296,91,296
test_216350.json,2,0.843415,217,35,320,35,320,251,217,251
test_204468.json,2,0.770536,394,214,517,214,517,292,394,292
test_203761.json,4,0.88851,104,434,161,434,161,494,104,494
test_217178.json,4,0.881771,94,379,187,379,187,459,94,459
test_213491.json,4,0.838102,177,385,242,385,242,446,177,446
test_208292.json,1,0.903147,35,80,267,80,267,382,35,382
test_208292.json,1,0.915211,194,285,468,285,468,462,194,462
test_200997.json,1,0.733441,86,60,339,60,339,348,86,348
test_200227.json,2,0.922976,234,384,405,384,405,535,234,535
test_214187.json,3,0.885945,104,293,183,293,183,353,104,353
test_209277.json,3,0.872354,180,13,209,13,209,100,180,100
test_201862.json,3,0.85194,250,72,307,72,307,125,250,125
test_201862.json,3,0.902826,287,322,342,322,342,383,287,383
test_210468.json,4,0.892396,255,403,336,403,336,500,255,500
test_209721.json,2,0.295502,331,379,468,379,468,535,331,535
test_209721.json,2,0.396459,54,347,234,347,234,480,54,480
test_209721.json,2,0.521825,294,40,419,40,419,115,294,115
test_209721.json,2,0.928229,161,235,294,235,294,363,161,363
test_209180.json,1,0.917,31,117,182,117,182,297,31,297
test_205803.json,4,0.691311,269,286,325,286,325,330,269,330
test_203821.json,1,0.865206,42,121,169,121,169,253,42,253
test_220720.json,3,0.649895,284,498,376,498,376,543,284,543
test_220720.json,3,0.785755,320,208,395,208,395,302,320,302
test_204158.json,1,0.882702,325,144,406,144,406,218,325,218
test_203644.json,2,0.412583,32,89,124,89,124,239,32,239
test_203644.json,4,0.849518,321,404,442,404,442,463,321,463
test_215107.json,4,0.889573,397,390,471,390,471,452,397,452
test_208653.json,4,0.826272,274,354,337,354,337,412,274,412
test_208653.json,1,0.875109,370,224,494,224,494,323,370,323
test_212004.json,1,0.623839,312,51,376,51,376,167,312,167
test_212004.json,1,0.896442,450,323,527,323,527,420,450,420
test_205346.json,1,0.531362,166,32,510,32,510,256,166,256
test_205346.json,2,0.545216,167,33,505,33,505,259,167,259
test_209519.json,1,0.871862,91,148,203,148,203,286,91,286
test_209519.json,1,0.872506,193,200,288,200,288,292,193,292
test_206287.json,1,0.349897,407,322,544,322,544,414,407,414
test_206287.json,2,0.397694,399,248,542,248,542,366,399,366
test_214818.json,2,0.914037,244,315,361,315,361,439,244,439
test_214517.json,1,0.764413,126,139,340,139,340,314,126,314
test_213186.json,2,0.881138,33,29,265,29,265,543,33,543
test_217984.json,4,0.737685,36,82,414,82,414,307,36,307
test_201685.json,4,0.680016,396,97,516,97,516,201,396,201
test_201685.json,4,0.870378,138,102,291,102,291,226,138,226
test_218290.json,3,0.933839,138,2,192,2,192,108,138,108
test_204438.json,4,0.250075,333,222,470,222,470,391,333,391
test_204438.json,4,0.26178,333,323,424,323,424,392,333,392
test_204438.json,4,0.556603,406,228,470,228,470,307,406,307
test_217618.json,3,0.881905,216,339,264,339,264,386,216,386
test_203541.json,3,0.849108,127,84,168,84,168,116,127,116
test_208088.json,4,0.898693,157,388,241,388,241,469,157,469
